nct_id	disease	type	txt
NCT03464942	bc	inclusion	Lactate dehydrogenase (LDH) ≤2.5 x ULN
NCT03464942	bc	exclusion	Rash must cover less than 10% of body surface area (BSA).
NCT03464942	bc	exclusion	Disease is well controlled at baseline and only requiring low potency topical steroids.
NCT03468556	fl	inclusion	1. Age ≥ 20 years 2. Body weight ≥ 54 kg 3. Diagnosis of non-alcoholic steatohepatitis (NASH) as evidenced by imaging or other diagnostic assessments. Subject should have documented liver fat content ≥ 10.0 % as measured by MRI method prior to study drug administration. 4. Alanine aminotransferase (ALT) levels ≥ 2.0x upper limit of normal (ULN) on at least two occasions, seven or more days apart, prior to study drug administration 5. Have adequate organ functions as defined by the following examinations prior to the start of study treatment: 1. Hematology: Hemoglobin ≥ 9 g/dL, a platelet count ≥ 100 x 10^9/L, and a white blood cell count ≥ 3.0 x 10^9/L 2. Renal: creatinine clearance ≥ 90 mL/min (by Cockcroft-Gault equation), serum uric acid < 9.0 mg/dL 6. Able to provide written informed consent, and understand and comply with the requirements of the study
NCT03468556	fl	exclusion	1. Decompensated or severe liver disease as evidenced by one or more of the following: 1. Confirmed cirrhosis or suspicion of cirrhosis 2. Liver transplant 3. Liver malignancy 4. Ascites 5. Bilirubin >2 x ULN, or ALT or AST > 10 x ULN 6. Acute or chronic hepatitis A, B, C, HIV, or other liver diseases affecting liver function. Patients with cysts, hemangiomas, or similar abnormalities, are accepted. 2. History or presence of alcohol abuse, defined as consumption of more than 210 mL of alcohol per week (the equivalent of 14 glasses of 120-mL wine or 14 cans of 350-mL beer), or other substance abuse within the prior two years 3. Subjects who are unable to undergo an MRI scan. 4. Subjects have electronically, magnetically and mechanically activated implanted devices, including but not limited to automatic cardioverter defibrillators, cardiac pacemakers, insulin pumps, metallic splinters in the eye, ferromagnetic haemostatic clips in central nervous systems or vascular vessels. 5. Significant systemic or major illness other than liver disease, including auto-immune disease, coronary artery disease, cerebrovascular disease, malignant neoplasms, pulmonary disease, renal insufficiency, serious psychiatric disease, and/or other serious disease, that, in the opinion of the Investigator would preclude the subject from participating in and completing the study 6. Documented history of serious allergic reaction to SNP-610 or any structurally related compounds 7. Diabetic patients who have not maintained a stable dose of oral medication for hyperglycemia or have had more than 10 percent change in their insulin dose over the past two months 8. Regular use of agents that are potent against hepatitis or affecting lipid metabolisms, including but not limited to HMGCoA reductase inhibitors (statins), fibrates, silymarin, N-acetylcysteine, or anti-TNF therapies. Note: refer to Section 6.5 Prohibited agents for details. 9. Pregnant or lactating 10. Female of child-bearing potential who are not committed to take reliable contraception during the participation of the study and at least 4 weeks after the end of the study treatment
NCT03489044	alz	inclusion	Participant has clinically acceptable blood and urine test results (creatinine clearance >75 ml/minute; liver function tests <2x upper limit of normal) and ECG that does not demonstrate conduction block or significant ischaemia within three months of enrolment.
NCT03489044	alz	inclusion	Stable dose of current regular medication, including acetylcholinesterase inhibitors if applicable, for at least 4 weeks prior to trial entry.
NCT03489044	alz	inclusion	Female participants of child bearing potential and male participants whose partner is of child bearing potential must be willing to ensure that they or their partner use effective contraception during the trial and for 3 months thereafter. Acceptable forms of contraception include: established use of oral, injected or implanted hormonal methods of contraception; placement of an intrauterine device (IUD) or intrauterine system (IUS); total abdominal hysterectomy; barrier methods of contraception (condom or occlusive cap with spermicide); male sterilisation, if the vasectomised partner is the sole partner for the subject; true abstinence, when this is in line with the preferred and usual lifestyle of the subject (periodic abstinence and withdrawal are not acceptable methods of contraception).
NCT03489044	alz	inclusion	Male or Female, 50 years or above.
NCT03489044	alz	inclusion	Diagnosed with mild to moderate AD (MMSE 10 to 26)
NCT03489044	alz	inclusion	Meets the National Institute of Aging-Alzheimer's Association criteria for probable AD (2011)
NCT03489044	alz	exclusion	Known allergy to Levetiracetam or history of previous adverse reaction to Levetiracetam
NCT03489044	alz	exclusion	Female participant who is pregnant, lactating or planning pregnancy during the course of the trial.
NCT03489044	alz	exclusion	Scheduled elective surgery or other procedures requiring general anaesthesia during the trial.
NCT03489044	alz	inclusion	In the Investigator's opinion, is able and willing to comply with all trial requirements.
NCT03489044	alz	inclusion	Willing to allow his or her General Practitioner and consultant, if appropriate, to be notified of participation in the trial.
NCT03489044	alz	inclusion	Reliable carer willing and available to assist with medication administration as well as to accompany participants during any home visits.
NCT03489044	alz	exclusion	Pre-existing diagnosis of epilepsy
NCT03489044	alz	exclusion	Clinical or laboratory evidence of a cause other than AD as a cause of their dementia
NCT03489044	alz	exclusion	Laboratory evidence of significant renal impairment (creatinine clearance <75 ml/minute) or liver dysfunction (liver function tests >2x upper limit of normal) within the preceding three months
NCT03489044	alz	exclusion	Visual or motor impairment that investigator deems severe enough to impair ability to complete computerised based touch screen task
NCT03489044	alz	exclusion	Use of anti-epileptic medication for any indication (epilepsy, pain or migraine) within previous three months
NCT03489044	alz	exclusion	Other severe neurological or medical condition. Examples include, significant stroke, heart failure, chronic renal failure, chronic liver failure within last 3 months
NCT03489044	alz	exclusion	Major depression or other significant behavioural disturbance
NCT03489044	alz	exclusion	Participant with life expectancy of less than 6 months, or is inappropriate for placebo medication.
NCT03489044	alz	exclusion	Any other significant disease or disorder which, in the opinion of the Investigator, may either put the participants at risk because of participation in the trial, or may influence the result of the trial, or the participant's ability to participate in the trial.
NCT03489044	alz	exclusion	Participants who have participated in another research trial involving an investigational medicinal product in the past 12 weeks Carer of participant with AD
NCT03489044	alz	exclusion	Carer has significant medical illness that will preclude adequate data capture during the study
NCT03499899	bc	inclusion	Patient has histologically and/or cytologically confirmed diagnosis of advanced TNBC (based on most recently analyzed biopsy, local lab) meeting the following criteria: HER2 negative in situ hybridization test or an IHC status of 0 or 1+, and ER and PR expression is <1 percent as determined by immunohistochemistry (IHC)
NCT03499899	bc	exclusion	Patient has received prior immunotherapy as anticancer treatment such as anti-LAG-3, anti-PD-1, anti-PD-L1, or anti-PD-L2 antibody (any line of therapy).
NCT03499899	bc	inclusion	Patient has advanced (loco-regionally recurrent not amenable to curative therapy or metastatic) breast cancer.
NCT03499899	bc	inclusion	Patient must have measurable disease, i.e., at least one measurable lesion as per RECIST 1.1 criteria (Tumor lesions previously irradiated or subjected to other loco-regional therapy will only be considered measurable if disease progression at the treated site after completion of therapy is clearly documented)
NCT03499899	bc	inclusion	Patient progressed after adjuvant or 1 prior systemic treatment in the metastatic setting. Patients with de novo metastatic disease are eligible if they received 1 prior line of therapy
NCT03499899	bc	inclusion	Patient must have received prior systemic treatment that included taxane-based chemotherapy for adjuvant or metastatic disease
NCT03499899	bc	inclusion	Patient must have a site of disease amenable to biopsy, and must be willing to undergo a new tumor biopsy at screening and during therapy on this study, the latter if medically feasible. Patients with an available archival tumor tissue do not need to perform a tumor biopsy at screening if patient has not received anti-cancer therapy since the biopsy was taken.
NCT03499899	bc	exclusion	Patient has had major surgery within 14 days prior to starting study treatment or has not recovered to grade 1 or less from major side effects.
NCT03499899	bc	exclusion	Patient with presence of CTCAE grade 2 toxicity or higher due to prior cancer therapy. Exception to this criterion; patients with any grade of alopecia are allowed to enter the study..
NCT03499899	bc	exclusion	Patient has received radiotherapy ≤ 4 weeks prior to randomization (≤ 2 weeks for limited field radiation for palliation), and has not recovered to grade 1 or better from related side effects of such therapy (with the exception of alopecia).
NCT03499899	bc	exclusion	Patient received prior neoadjuvant or adjuvant therapy with a platinum agent or mitomycin and experienced recurrence within 12 months after the end of the platinum-based or mitomycin containing therapy or received Platinum or mitomycin for metastatic disease
NCT03499899	bc	exclusion	Patient has symptomatic central nervous system (CNS) metastases or CNS metastases that require local CNS-directed therapy (such as radiotherapy or surgery), or increasing doses of corticosteroids within the 2 weeks prior to first dose of study treatment. Patients with treated brain metastases should be neurologically stable and witout CNS progression for at least 12 weeks prior to randomization and have discontinued corticosteroid treatment (with the exception of < 10 mg/day of prednisone or equivalent for an indication other than CNS metastases) for at least 4 weeks before first dose of any study treatment. Other protocol-defined inclusion/exclusion criteria may apply
NCT03499899	bc	exclusion	Patient has a known hypersensitivity to other monoclonal antibodies, platinum-containing compounds, or to any of the excipients of LAG525, spartalizumab, or carboplatin.
NCT03517540	fl	inclusion	Written informed consent Male and female patients 18 years or older (at the time of the screening visit). Patients must weigh at least 50 kg (110 lb) and no more than 200 kg (440 lb) to participate in the study. Able to communicate well with the investigator, to understand and comply with the requirements of the study. Adequate liver biopsy sample for evaluation by Central Reader. Presence of NASH as demonstrated by histologic evidence based on liver biopsy - NASH with fibrosis stage F2/F3, demonstrated on liver biopsy during the screening period. Alternatively, a historical biopsy can be used if performed within 6 months prior to screening.
NCT03517540	fl	exclusion	Use of other investigational drugs within 5 half-lives of enrollment or within 30 days whichever is longer. History of hypersensitivity to any of the study drugs or its excipients or to drugs of similar chemical classes. Previous exposure to elafibranor, CVC, tropifexor, obeticholic acid (OCA), LMB763 or other FXR agonist. Participated in a clinical trial and treated with any investigational product being evaluated for the treatment of liver fibrosis or NASH in the 6 months before screening. Patients taking medications prohibited by the protocol. History of treated or untreated malignancy of any organ system, other than localized basal cell carcinoma of the skin or treated cervical intraepithelial neoplasia, within the past 5 years, regardless of whether there is evidence of local recurrence or metastases . Pregnant or nursing (lactating) women. Women of child-bearing potential. Current or history of significant alcohol consumption for a period of more than 3 consecutive months within 1 year prior to screening (significant alcohol consumption is defined as more than 20 g/day in females and more than 30 g/day in males, on average) and/or a score on the modified AUDIT questionnaire ≥ 8. Inability to reliably quantify alcohol consumption. History or evidence of ongoing drug abuse, within the last 6 months prior to randomization. Prior or planned (during the study) bariatric surgery. Uncontrolled diabetes defined as HbA1c ≥ 9% at screening Clinical evidence of hepatic decompensation or severe liver impairment. Previous diagnosis of other forms of chronic liver disease. Calculated eGFR less than 60 mL/min (using the MDRD formula). History of biliary diversion History of liver transplantation or planned liver transplant. Known positivity for HIV. History or current diagnosis of ECG abnormalities indicating significant risk of safety for the patient to participate. History of inflammatory bowel disease. Patients who are not candidates for liver biopsy. Presence of cirrhosis on liver biopsy (F4 by NASH CRN System) or medical history Patients with an abnormal platelet count (referring to reference ranges from the central lab).
NCT03519178	bc	inclusion	Have a diagnosis of Hormone Receptor Positive (HR+), Human Epidermal Growth Factor Receptor 2 Negative (HER2-) breast cancer • Prior combined CDK 4/6 inhibitor and endocrine therapy and 1 or 2 prior lines of chemotherapy
NCT03519178	bc	inclusion	Have a diagnosis of metastatic triple negative breast cancer (TNBC) • Up to 1-2 prior lines of chemotherapy
NCT03519178	bc	inclusion	Have a diagnosis of advanced platinum resistant epithelial ovarian cancer (EOC)/fallopian tube cancer/primary peritoneal cancer (PPC) • Up to 2-3 prior lines of therapy
NCT03519178	bc	exclusion	Other active malignancy within 3 years prior to randomization, except for adequately treated basal cell or squamous cell skin cancer, or carcinoma in situ
NCT03519178	bc	exclusion	Major surgery or radiation within 4 weeks prior to study entry
NCT03519178	bc	exclusion	Last anti-cancer treatment within 2 weeks prior to study entry
NCT03519178	bc	exclusion	Participation in other studies involving investigational drug(s) within 4 weeks prior to study entry
NCT03519178	bc	exclusion	Pregnant or breastfeeding female patients
NCT03519178	bc	exclusion	Active inflammatory gastrointestinal (GI) disease, known diverticular disease or previous gastric resection or lap band surgery including impairment of gastro intestinal function or GI disease
NCT03519178	bc	inclusion	Measurable disease or non-measurable disease and refractory to or intolerant of existing therapies (Part 1)
NCT03519178	bc	inclusion	Measurable disease as defined by RECIST 1.1 is required (Part 2)
NCT03519178	bc	exclusion	Known active uncontrolled or symptomatic Central Nervous System (CNS) metastases
NCT03519178	bc	inclusion	Eastern Cooperative Oncology Group (ECOG) Performance Status (PS) 0 or 1
NCT03531710	alz	inclusion	Patients who participated in V203-AD trial without major safety concerns;
NCT03531710	alz	inclusion	Stable doses of permitted medications for 3 months before screening;
NCT03531710	alz	exclusion	Clinically significant neurological disease other than Alzheimer's disease
NCT03531710	alz	exclusion	Major psychiatric disorder
NCT03531710	alz	inclusion	With a caregiver;
NCT03531710	alz	inclusion	Other inclusion criteria apply
NCT03531710	alz	exclusion	Serious adverse reactions to any vaccine
NCT03531710	alz	exclusion	Other exclusion criteria apply
NCT03531710	alz	exclusion	Severe systemic disease
NCT03551522	fl	inclusion	1. Must have given written informed consent (signed and dated) and any authorizations required by local law 2. 18 to 75 years old (inclusive) 3. Histological evidence of definite NASH on a liver biopsy (obtained during the screening period or historical liver biopsy obtained no more than 90 days prior to the initial screening visit) 4. NAS of 4 or greater with a score of at least 1 in each component (steatosis, lobular inflammation, and ballooning) 5. Fibrosis stage 1, 2, or 3 on liver biopsy 6. MRI-PDFF ≥ 10% 7. Females of reproductive potential must use at least one barrier contraceptive and a second effective birth control method during the study and for at least 90 days after the last dose of study drug. Male subjects who are sexually active with female partners of reproductive potential must use barrier contraception and their female partners must use a second effective birth control method during the study and for at least 90 days after the last dose of study drug.
NCT03551522	fl	exclusion	1. Significant alcohol consumption, defined as more than 2 drink units per day (equivalent to 20 g) in women and 3 drink units per day (equivalent to 30 g) in men, or inability to reliably quantify alcohol intake 2. Treatment with drugs associated with nonalcoholic fatty liver disease (NAFLD) (amiodarone, methotrexate, oral glucocorticoids at doses greater than 5 mg/day, tamoxifen, estrogens at doses greater than those used for hormone replacement or contraception, anabolic steroids, valproic acid) for more than 4 weeks within the last 2 months prior to the initial screening 3. Treatment with pioglitazone or high-dose vitamin E (>400 IU/day) within the last 2 months prior to the initial screening 4. Initiation of treatment with a glucagon-like peptide-1 (GLP-1) agonist or a dose change within the last 2 months prior to the initial screening 5. Prior or planned bariatric surgery (a prior reversed sleeve gastrectomy is permitted) 6. Poorly controlled type 2 diabetes mellitus (hemoglobin A1c [HbA1c] 9.5% or higher) or type 1 diabetes mellitus 7. Diabetic patients who are taking sodium/glucose cotransporter (SGLT) 2 inhibitors must be on a stable dose within 2 months prior to the initial screening and throughout the study 8. Significant weight loss within the last 6 months (e.g., > 10%) 9. Body mass index (BMI) < 18.5 kg/m2 10. Hepatic decompensation defined as the presence of any of the following:
NCT03551522	fl	exclusion	Serum albumin less than 3.5 g/dL
NCT03551522	fl	exclusion	International normalized ratio (INR) greater than 1.4 (unless due to therapeutic anticoagulants)
NCT03551522	fl	exclusion	Total bilirubin greater than 2 mg/dL with the exception of Gilbert syndrome
NCT03551522	fl	exclusion	History of esophageal varices, ascites, or hepatic encephalopathy 11. Other chronic liver diseases
NCT03551522	fl	exclusion	Hepatitis B as defined by presence of hepatitis B surface antigen (HBsAg)
NCT03551522	fl	exclusion	Hepatitis C as defined by presence of hepatitis C virus antibody (HCV AB) or positive HCV RNA (tested for known cured HCV infection, or positive HCV AB at screening)
NCT03551522	fl	exclusion	History or evidence of current active autoimmune hepatitis
NCT03551522	fl	exclusion	History or evidence of primary biliary cholangitis (PBC)
NCT03551522	fl	exclusion	History or evidence of Wilson's disease
NCT03551522	fl	exclusion	History or evidence of alpha-1-antitrypsin deficiency
NCT03551522	fl	exclusion	History or evidence of hemochromatosis
NCT03551522	fl	exclusion	History or evidence of drug-induced liver disease, as defined on the basis of typical exposure and history
NCT03551522	fl	exclusion	Known bile duct obstruction
NCT03551522	fl	exclusion	Suspected or proven liver cancer 12. ALT greater than 200 U/L 13. AST less than 20 U/L 14. Creatine kinase (CK) above 1.0 × upper limit of normal (ULN) 15. Serum creatinine above 1.0 × ULN 16. Platelet below 1.0 × lower limit of normal (LLN) 17. Inability to obtain a liver biopsy 18. History of biliary diversion 19. Known history of human immunodeficiency virus (HIV) infection 20. Active, serious medical disease with likely life expectancy < 5 years 21. Active substance abuse, based on Investigator judgment, including inhaled or injected drugs, within 1 year prior to the initial screening 22. Females who are pregnant or breastfeeding 23. Patients unable to undergo MRI-PDFF due to:
NCT03551522	fl	exclusion	Contraindication to MRI examination
NCT03551522	fl	exclusion	Severe claustrophobia impacting ability to perform MRI during the study, despite mild sedation/treatment with an anxiolytic
NCT03551522	fl	exclusion	Weight or girth exceeds the scanner capacities 24. Treatment with any other investigational therapy or device within 30 days or within five half-lives, whichever is longer, prior to the initial screening 25. Any other condition(s) that would compromise the safety of the subject or compromise study quality as judged by the Investigator
NCT03551522	fl	exclusion	History or evidence of primary sclerosing cholangitis
NCT03554109	bc	exclusion	1. Serious uncontrolled concomitant disease that would contraindicate the use of the investigational drug used in this study or that would put the subject at high risk for treatment-related complications. 2. Systemic autoimmune disease (eg, lupus erythematosus, rheumatoid arthritis, Addison's disease, and autoimmune disease associated with lymphoma). 3. History of organ transplant requiring immunosuppression. 4. History of or active inflammatory bowel disease (eg, Crohn's disease and ulcerative colitis). 5. Inadequate organ function, evidenced by the following laboratory results: 1. Absolute neutrophil count (ANC) < 1,000 cells/mm^3. 2. Platelet count < 75,000 cells/mm^3. 3. Uncorrectable grade 3 anemia (hemoglobin < 8 g/dL). 4. Total bilirubin greater than the upper limit of normal (ULN; unless the subject has documented Gilbert's syndrome). 5. Aspartate aminotransferase (AST [SGOT]) or alanine aminotransferase (ALT [SGPT]) > 2.5 × ULN (> 5 × ULN in subjects with liver metastases). 6. Alkaline phosphatase (ALP) levels > 2.5 × ULN (> 5 × ULN in subjects with liver metastases, or >10 × ULN in subjects with bone metastases). 7. Serum creatinine > 2.0 mg/dL or 177 μmol/L. 8. Serum anion gap > 16 mEq/L or arterial blood with pH < 7.3. 6. Uncontrolled hypertension (systolic > 160 mm Hg and/or diastolic > 110 mm Hg) or clinically significant (ie, active) cardiovascular disease, cerebrovascular accident/stroke, or myocardial infarction within 6 months prior to first study medication; unstable angina; congestive heart failure of New York Heart Association grade 2 or higher; or serious cardiac arrhythmia requiring medication. 7. Serious myocardial dysfunction defined by echocardiogram (ECHO) as absolute LVEF 10% below the institution's lower limit of predicted normal. 8. Dyspnea at rest due to complications of advanced malignancy or other disease requiring continuous oxygen therapy. 9. Positive results of screening test for human immunodeficiency virus (HIV). 10. Current chronic daily treatment (continuous for > 3 months) with systemic corticosteroids (dose equivalent to or greater than 10 mg/day methylprednisolone), excluding inhaled steroids. Short-term steroid use to prevent IV contrast allergic reaction or anaphylaxis in subjects who have known contrast allergies is allowed. 11. Known hypersensitivity to any component of the study medication(s). 12. Subjects taking any medication(s) (herbal or prescribed) known to have an adverse drug reaction with any of the study medications. 13. Concurrent or prior use of a strong cytochrome P450 (CYP)3A4 inhibitor (including ketoconazole, itraconazole, posaconazole, clarithromycin, indinavir, nefazodone, nelfinavir, ritonavir, saquinavir, telithromycin, voriconazole, and grapefruit products) or strong CYP3A4 inducers (including phenytoin, carbamazepine, rifampin, rifabutin, rifapentin, phenobarbital, and St John's Wort) within 14 days before study day 1. 14. Concurrent or prior use of a strong CYP2C8 inhibitor (gemfibrozil) or moderate CYP2C8 inducer (rifampin) within 14 days before study day 1. 15. Participation in an investigational drug study or history of receiving any investigational treatment within 14 days prior to screening for this study, except for testosterone-lowering therapy in men with prostate cancer. 16. Assessed by the Investigator to be unable or unwilling to comply with the requirements of the protocol. 17. Concurrent participation in any interventional clinical trial. 18. Pregnant and nursing women.
NCT03554109	bc	inclusion	1. Age ≥ 18 years. 2. Able to understand and provide a signed informed consent that fulfills the relevant IRB or Independent Ethics Committee (IEC) guidelines. 3. Histologically confirmed stage II or III TNBC. Subjects must be treatment naïve. TNBC is defined as breast cancer that lacks estrogen receptor (ER) and progesterone receptor (PgR) expression, and human epidermal growth factor receptor 2 (HER2) overexpression and/or amplification. 4. Eastern Cooperative Oncology Group (ECOG) performance status of 0 to 2 5. Have at least 1 measurable lesion of ≥ 1.0 cm. 6. Must have a recent FFPE tumor biopsy specimen and be willing to release the specimen for prospective and exploratory tumor molecular profiling. If an historic specimen is not available, the subject must be willing to undergo a biopsy during the screening period, if considered safe by the Investigator. 7. Must be willing to provide blood samples prior to the start of treatment on this study for prospective tumor molecular profiling and exploratory analyses. 8. Ability to attend required study visits and return for adequate follow-up, as required by this protocol. 9. Agreement to practice effective contraception for female subjects of child-bearing potential and non-sterile males. Female subjects of child-bearing potential must agree to use effective contraception for up to 1 year after completion of therapy, and non-sterile male subjects must agree to use a condom for up to 4 months after treatment. Effective contraception includes surgical sterilization (eg, vasectomy, tubal ligation), two forms of barrier methods (eg, condom, diaphragm) used with spermicide, intrauterine devices (IUDs), and abstinence.
NCT03562637	bc	inclusion	HER2/neu negative will be defined as one of the following criteria:
NCT03562637	bc	inclusion	IHC 0 or 1+
NCT03562637	bc	inclusion	Histologically documented TNBC (ER-/PR-/HER2-) defined as ER-negative and PR-negative (≤5% positive cells stain by IHC for both ER and PR), and negative HER2/neu- status, confirmed on tumor biopsy sample from surgery.
NCT03562637	bc	inclusion	Globo H IHC H-score ≥15 in the tumor tissue biopsy from the primary site/or lymph node (if primary site is not available). The Globo H expression will be determined during Pre-screening Phase by Central lab. Instructions for submission of slides/tumor tissues block and pertinent reports to central review are provided in the study Lab Manual.
NCT03562637	bc	inclusion	No evidence of metastatic disease in chest, abdomen and pelvis by CT or MRI scan during the Screening Phase. Historical report within 3 months prior to randomization is acceptable as baseline scan. Bone scans and imaging of the brain at screening is optional, and should be symptom directed.
NCT03562637	bc	inclusion	Single-probe average HER2 gene copy number of <6 signals/nucleus
NCT03562637	bc	inclusion	Dual-probe FISH HER2/neu chromosome 17 (CEP17) non-amplified ratio of <2
NCT03562637	bc	inclusion	Primary surgery: Patients must have ≥4 axillary lymph nodes positive for invasive cancer and have completed adjuvant chemotherapy
NCT03562637	bc	inclusion	Must have completed taxane (with or without platinum), and/or anthracycline-based chemotherapy (either sequential or concurrent) either in the neoadjuvant or adjuvant setting. • Post-neoadjuvant chemotherapy with capecitabine or a platinum salt is allowed.
NCT03562637	bc	inclusion	High risk patients meeting ONE of the following criteria:
NCT03562637	bc	inclusion	Neoadjuvant chemotherapy: Residual invasive disease following neoadjuvant chemotherapy defined as: A contiguous focus of residual invasive cancer in the breast measuring ≥1 cm in diameter with more than 1% cellularity and/or with residual invasive cancer in at least one axillary node (as determined by local pathology review)
NCT03562637	bc	inclusion	All treatment-related toxicities resolved to Grade <1 on National cancer institute Common Terminology Criteria for Adverse Events (NCI-CTCAE version 5.0) criteria (except hair loss and ≤Grade 2 neuropathy, which are acceptable).
NCT03562637	bc	inclusion	Eastern Cooperative Oncology Group (ECOG) performance status of 0 or 1.
NCT03562637	bc	inclusion	Females must be either of non-childbearing potential, i.e., surgically sterilized (have documented sterilization, bilateral oophorectomy/salpingectomy at least 3 months before the start of the trial and/or hysterectomy), or one year postmenopausal; or if of childbearing potential must have a negative pregnancy test (urine or serum) at randomization.
NCT03562637	bc	inclusion	Males and females of childbearing potential and their partners must be willing to use effective contraception during the entire study treatment period and for at least 4 weeks after the last dose of study treatment.
NCT03562637	bc	inclusion	Adequate hematological, hepatic and renal function as defined below:
NCT03562637	bc	inclusion	Absolute neutrophil count (ANC) ≥1,500/µL
NCT03562637	bc	inclusion	Platelets ≥75,000/µL
NCT03562637	bc	inclusion	Hemoglobin ≥8.5g/dL
NCT03562637	bc	inclusion	Serum creatinine ≤1.5 × upper limit of normal (ULN) or calculated creatinine clearance ≥55 mL/min for subjects with creatinine levels >1.5 × institutional ULN (glomerular filtration rate can also be used in place of creatinine or creatinine clearance may be calculated per institutional standard)
NCT03562637	bc	inclusion	Aspartate aminotransferase (AST) and alanine aminotransferase (ALT) ≤3 × ULN
NCT03562637	bc	inclusion	Alkaline Phosphatase (ALP) ≤2.5 × ULN
NCT03562637	bc	inclusion	Surgery for treatment of primary cancer must be completed at least 2 weeks, but no more than 56 weeks, prior to randomization. Patients receiving neoadjuvant therapy who are not receiving post-operative (adjuvant) chemotherapy must have completed their final breast surgery no more than 32 weeks prior to randomization.
NCT03562637	bc	inclusion	All adjuvant chemotherapy and/or radiotherapy (if indicated) after surgery, must have been completed at least 2 weeks prior to randomization.
NCT03562637	bc	inclusion	Documented radiographic and histopathologic confirmed primary localized invasive breast cancer.
NCT03562637	bc	exclusion	Prior receipt of a glycoconjugate vaccine for cancer immunotherapy; or has received glycoconjugate vaccine for bacterial infections within 4 weeks prior to randomization.
NCT03562637	bc	exclusion	Known history or positive for human immunodeficiency virus (HIV positive)
NCT03562637	bc	exclusion	Evidence of active hepatitis B virus (HBV) or hepatitis C virus (HCV) infection at screening. Active infections are HBVsAg positive, HBV DNA ≥1000 cps/mL or 200 IU/mL or positive HCV RNA test.
NCT03562637	bc	exclusion	Any condition, including significant diseases and/or laboratory abnormalities that would place the subject at unacceptable risk for study participation.
NCT03562637	bc	exclusion	Currently pregnant or breastfeeding women.
NCT03562637	bc	exclusion	Currently participating in a clinical study, and receiving an investigational drug or has participated in a therapeutic clinical trial within 4 weeks prior to randomization.
NCT03562637	bc	exclusion	Have received immunotherapy with antigen, antibody, immune checkpoint inhibitors (Programmed cell death-1/ Programmed cell death-ligand-1inhibitors, anti-cytotoxic T lymphocyte associated protein 4 [CTLA 4] therapy), or other anti-cancer vaccines within 4 weeks prior to randomization.
NCT03562637	bc	exclusion	For patients undergoing neoadjuvant chemotherapy, more than one line of chemotherapy following surgery.
NCT03562637	bc	exclusion	A history of other malignancies (except non melanoma skin carcinoma, carcinoma in situ of the uterine cervix, non-invasive follicular thyroid neoplasm and papillary thyroid cancer) within 5 years prior to this breast cancer diagnosis.
NCT03562637	bc	exclusion	Have any active autoimmune disease or disorder that requires systemic immunosuppressive/immunomodulatory therapy. NOTE: Autoimmune diseases that are confined to the skin (e.g., psoriasis) that can be treated with topical steroids alone are allowed during the study.
NCT03562637	bc	exclusion	Oral/parenteral corticosteroid treatment (>5 mg/day of prednisone/equivalent), within 2 weeks prior to randomization or anytime during the study. NOTE: inhaled steroids for treatment of asthma; and topical steroids are allowed during the study.
NCT03562637	bc	exclusion	Any known uncontrolled concurrent illness that would limit compliance with study requirements, including but not limited to ongoing or active infections, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, psychiatric disorders, or substance abuse.
NCT03562637	bc	inclusion	Serum total bilirubin ≤1.5 × ULN (unless Gilbert's disease is documented)
NCT03562637	bc	inclusion	Left ventricular ejection fraction (LVEF) ≥ the institutional lower limit of normal, by echocardiogram (ECHO) or multigated acquisition (MUGA) scan.
NCT03562637	bc	inclusion	Consent to participate with a signed and dated IRB-approved patient informed consent for the study prior to beginning any specific study procedures.
NCT03562637	bc	inclusion	Ability to understand and willingness to complete all protocol required procedures.
NCT03562637	bc	exclusion	Local recurrence of or previous history of contralateral invasive breast cancer within 10 years of the current diagnosis.
NCT03562637	bc	exclusion	Definitive clinical or radiologic evidence of metastatic disease
NCT03562637	bc	exclusion	Synchronous bilateral breast cancer, unless both tumors are confirmed as TNBC.
NCT03562637	bc	exclusion	Any known hypersensitivity to active/inactive ingredients in the study drug formulation or known severe allergy or anaphylaxis to fusion proteins.
NCT03562637	bc	exclusion	Receipt of any live, attenuated vaccine (including influenza vaccine, e.g., FluMist) within 4 weeks prior to randomization and during the study till 4 weeks after the last dose of study treatment. NOTE: inactivated vaccines (e.g., inactivated influenza vaccines) are allowed during the study, if required.
NCT03585413	fl	inclusion	subjects 20-65 years old
NCT03585413	fl	inclusion	BMI ≥ 35 kg/m² to ≤ 50 kg/m²
NCT03585413	fl	inclusion	Fatty Liver Index ≥ 60
NCT03585413	fl	exclusion	subjects with chronic conditions such as active malignant disease, inflammatory bowel disease and other systemic inflammatory conditions
NCT03585413	fl	exclusion	supplementation with dietary supplements or drugs which contain probiotics, milk thistle, fatty acids, vitamins or minerals 4 weeks before bariatric surgery
NCT03585413	fl	exclusion	treatment with psychotropic drugs
NCT03585413	fl	exclusion	subjects with anamnestic known alcoholic-fatty liver disease, hepatitis B, hepatitis C, HIV/ AIDS
NCT03585413	fl	exclusion	use of antibiotic 4 weeks before bariatric surgery
NCT03585413	fl	exclusion	weight gain during run-in phase of more than 5 %
NCT03585413	fl	exclusion	in women of childbearing age, pregnancy or breastfeeding
NCT03585413	fl	exclusion	no safe method of contraception in women of childbearing age
