nct_id	disease	type	txt
NCT03790709	alz	exclusion	History of neurologic (e.g. stroke, traumatic brain injury) or psychiatric condition that the investigator deems may interfere with interpretability of data.
NCT03790709	alz	exclusion	Individuals enrolled in previous AD clinical trial involving an investigational drug treatment less than 3 months ago (longer than 3 month ago allowed).
NCT03790709	alz	exclusion	Use of over the counter (OTC) or prescription medication for sleep on 2 or more occasions per week.
NCT03790709	alz	exclusion	History of clinical hepatic dysfunction.
NCT03790709	alz	exclusion	History of untreated thyroid disorder, Type 1 diabetes, and insulin dependent or uncontrolled Type II diabetes, as determined by the investigator (e.g. non-insulin-controlled Type II diabetes, whose HbA1c value is higher than 8.0%).
NCT03790709	alz	inclusion	Participants are either outpatients, or residents of an assisted-living facility. Participant has a designated study partner, who spends at least 10hrs per week with the participant, in order that assessments e.g. carer burden instruments are completed with true knowledge of the participant.
NCT03790709	alz	exclusion	History or clinically evident stroke or clinically significant carotid or vertebrobasilar stenosis or plaque.
NCT03790709	alz	exclusion	Body Mass Index (BMI) > 30.
NCT03790709	alz	inclusion	Confirmation from the participant that, if of childbearing potential is not pregnant through urine pregnancy testing.
NCT03790709	alz	inclusion	No suicidal ideation of type 4 or 5 in the Columbia Suicide Severity Rating Scale (C-SSRS) in the past 3 months (i.e. active suicidal thought(s) with intent but without specific plan, or active suicidal thought(s) with plan and intent) OR suicidal behavior in the past 2 years (i.e. actual attempt, interrupted attempt, aborted attempt, or preparatory acts or behavior).
NCT03790709	alz	inclusion	Free Recall score ≤17 or Total Recall score <40 on the Free and Cued Selective Reminding Test (FCSRT).
NCT03790709	alz	exclusion	Current clinically significant systemic illness that is likely to result in deterioration of the patient's condition or affect the patient's safety during the study.
NCT03790709	alz	inclusion	Mini Mental State Examination (MMSE) score between 20-28, inclusive.
NCT03801369	bc	inclusion	ISH non-amplified with a ratio of HER2 to CEP17 <2.0, and if reported, average HER2 gene copy number < 4 signals/cells
NCT03801369	bc	inclusion	Patients who have received <= 2 prior chemotherapy regimens for metastatic breast cancer are eligible.
NCT03801369	bc	inclusion	Participants must not have had prior immunotherapy with anti-PD-L1, including durvalumab anti-PD-1, anti-CTLA4 or similar drugs.
NCT03801369	bc	inclusion	Participants must have creatinine clearance estimated of >= 51 mL/min using the Cockcroft-Gault equation or based on a 24 hour urine test: Estimated creatinine clearance = (140-age [years]) x weight (kg) (x F) serum creatinine (mg/dL) x 72; where F=0.85 for females and F=1 for males.
NCT03801369	bc	exclusion	Participants with myelodysplastic syndrome/acute myeloid leukemia or with features suggestive of MDS/AML.
NCT03801369	bc	inclusion	Participant must consent to undergo a pre-treatment screening biopsy for enrollment and subsequent biomarker analyses.
NCT03801369	bc	inclusion	Participants must not have received previous treatment with PARP inhibitors, including olaparib.
NCT03801369	bc	inclusion	Total bilirubin <= 1.5 x institutional upper limit of normal (ULN)
NCT03801369	bc	inclusion	IHC 2+ and in situ hybridization (ISH) non-amplified with a ratio of HER2 to CEP17 < 2.0, and if reported, average HER2 gene copy number <4 signals/cells; or
NCT03801369	bc	exclusion	Currently participating and receiving study therapy or has participated in a study of an investigational agent and received study therapy or used an investigation device within 4 weeks of first dose of treatment. a. Individuals in the follow-up phase of a prior investigational study may participate as long as it has been 4 weeks since last dose of the previous investigational agent of device.
NCT03801369	bc	inclusion	 Participants must have normal organ and bone marrow function measured within 28 days prior to administration of study treatment as defined below:
NCT03801369	bc	inclusion	Platelet count >= 100 x 109/L
NCT03801369	bc	inclusion	Participant must have Eastern Cooperative Oncology Group (ECOG) performance status <=1
NCT03801369	bc	exclusion	Active infection including tuberculosis (clinical evaluation that includes clinical history, physical examination and radiographic findings, and TB testing in line with local practice), hepatitis B (known positive HBV surface antigen (HBsAg) result), hepatitis C, or human immunodeficiency virus (positive HIV 1/2 antibodies). Participants with a past or resolved HBV infection (defined as the presence of hepatitis B core antibody [anti-HBc] and absence of HBsAg) are eligible. Participants positive for hepatitis C (HCV) antibody are eligible only if polymerase chain reaction is negative for HCV RNA.
NCT03801369	bc	exclusion	History of active primary immunodeficiency
NCT03801369	bc	inclusion	IHC score 0/1+
NCT03801369	bc	inclusion	Participants must consent to undergo one mandatory on-study tumor biopsy following a 4 week, single cycle induction treatment of olaparib. A second on-study biopsy at time of disease progression is optional, but not mandatory.
NCT03801369	bc	exclusion	Participants with germline BRCA mutated TNBC will be excluded
NCT03801369	bc	exclusion	Active infection requiring systemic antibiotic therapy. Participants requiring systemic antibiotics for infection must have completed therapy before treatment is initiated.
NCT03801369	bc	exclusion	Participant has evidence of interstitial lung disease or active non-infectious pneumonitis.
NCT03801369	bc	exclusion	Participant received prior chemotherapy or any other targeted therapies within the past 28, or radiation (except for palliative reasons) within the past 3 weeks, prior to going on-study.
NCT03801369	bc	inclusion	Participants must have at least one measurable site of disease as defined by RECIST v1.1 that is amendable to biopsy.
NCT03801369	bc	inclusion	Aspartate aminotransferase (AST) (Serum Glutamic Oxaloacetic Transaminase (SGOT)) / Alanine aminotransferase (ALT) (Serum Glutamic Pyruvate Transaminase (SGPT)) <= 2.5 x institutional upper limit of normal unless liver metastases are present in which case they must be <= 5x ULN
NCT03801369	bc	inclusion	Absolute neutrophil count (ANC) >= 1.5 x 109/L
NCT03801369	bc	inclusion	Haemoglobin >= 10.0 g/dL with no blood transfusion in the past 28 days
NCT03801369	bc	inclusion	ISH non-amplified with a ratio of HER2 to CEP17 <2.0, and if reported, average HER2 gene copy number < 4 signals/cells
NCT03801369	bc	inclusion	Female participants of childbearing potential must have a negative urine or serum pregnancy test within 72 hours prior to receiving the first dose of study medication. If the urine test is positive or cannot be confirmed as negative, a serum pregnancy test will be required.
NCT03801369	bc	inclusion	Amenorrheic for 1 year or more following cessation of exogenous hormonal treatments
NCT03801369	bc	inclusion	Frontline patients who have not received prior systemic therapy for metastatic breast cancer are eligible.
NCT03801369	bc	exclusion	Judgment by the investigator that the patient should not participate in the study if the patient is unlikely to comply with study procedures, restrictions and requirements. DRUG-SPECIFIC EXCLUSION CRITERIA: Durvalumab
NCT03801369	bc	inclusion	Patients who have received <= 2 prior chemotherapy regimens for metastatic breast cancer are eligible.
NCT03801369	bc	inclusion	Participants must have a life expectancy >=16 weeks.
NCT03801369	bc	exclusion	Involvement in the planning and/or conduct of the study
NCT03801369	bc	inclusion	Ability to understand and the willingness to sign a written informed consent document.
NCT03801369	bc	exclusion	Participants with known active central nervous system (CNS) metastases and/or carcinomatous meningitis.
NCT03801369	bc	exclusion	History of allogenic bone marrow transplant or double umbilical cord blood transplantation
NCT03801369	bc	inclusion	Participants must have fully recovered from the acute toxic effects of all prior treatment to grade 1 or less, except alopecia and <= Grade 2 neuropathy which are allowed
NCT03801369	bc	inclusion	Male participants must agree to use an adequate method of contraception starting with the first dose of study therapy through 60 days after the last dose of study therapy.
NCT03801369	bc	inclusion	Participants must have creatinine clearance estimated of >= 51 mL/min using the Cockcroft-Gault equation or based on a 24 hour urine test: Estimated creatinine clearance = (140-age [years]) x weight (kg) (x F) serum creatinine (mg/dL) x 72; where F=0.85 for females and F=1 for males.
NCT03801369	bc	exclusion	Participants with a history of hypersensitivity reactions to study agent or their excipients.
NCT03801369	bc	inclusion	Participants are >= 18 years old at time of informed consent.
NCT03801369	bc	exclusion	Participants without active disease in the last 5 years may be included but only after consultation with the study physician
NCT03801369	bc	exclusion	Major surgery within 2 weeks of starting study treatment and participants must have recovered from any effects of any major surgery Note: Local surgery of isolated lesions for palliative intent is acceptable per investigator discretion.
NCT03801369	bc	exclusion	Participants with visceral crisis defined as severe organ dysfunction as assessed by signs and symptoms, laboratory studies, and rapid progression of disease.
NCT03801369	bc	inclusion	 Female participants of childbearing potential agree to use adequate methods of contraception starting with the first dose of study therapy through 60 days after the last dose of study therapy. Participants of childbearing potential are those who are not proven postmenopausal. Postmenopausal is defined as:
NCT03801369	bc	inclusion	 Prior therapies for metastatic breast cancer
NCT03801369	bc	exclusion	Participants with celiac disease controlled by diet alone
NCT03801369	bc	exclusion	Any chronic skin condition that does not require systemic therapy
NCT03801369	bc	inclusion	Luteinizing hormone (LH) and Follicle stimulating hormone (FSH) levels in the post menopausal range for women under 50
NCT03801369	bc	inclusion	HER2 non-amplified per ASCO/CAP guidelines, defined as:
NCT03801369	bc	exclusion	Other malignancy unless curatively treated with no evidence of disease for >= 5 years except: adequately treated non-melanoma skin cancer, curatively treated in situ cancer of the cervix, ductal carcinoma in situ (DCIS), Stage 1, grade 1 endometrial carcinoma. Participants with a history of localized triple negative breast cancer may be eligible, provided they completed their adjuvant chemotherapy more than three years prior to registration, and that the participant remains free of recurrent or metastatic disease
NCT03801369	bc	inclusion	Chemotherapy-induced menopause with > 1 year interval since last menses
NCT03801369	bc	exclusion	Participant is pregnant or breastfeeding, or expecting to conceive or father children within the projected duration of the trial, starting with the screening visit through 120 days after the last dose of trial treatment.
NCT03801369	bc	exclusion	Participants with hypothyroidism (e.g., following Hashimoto syndrome) stable on hormone replacement
NCT03801369	bc	exclusion	Participants considered a poor medical risk due to a serious, uncontrolled medical disorder, non-malignant systemic disease or active, uncontrolled infection. Examples include, but are not limited to, uncontrolled ventricular arrhythmia, recent (within 3 months) myocardial infarction, uncontrolled major seizure disorder, unstable spinal cord compression, superior vena cava syndrome, extensive interstitial bilateral lung disease on High Resolution Computed Tomography (HRCT) scan or any psychiatric illness/social situation that prohibits obtaining informed consent.
NCT03801369	bc	exclusion	Resting ECG indicating uncontrolled, potentially reversible cardiac conditions, as judged by the investigator (e.g., unstable ischemia, uncontrolled symptomatic arrhythmia, congestive heart failure, QTcF prolongation >500 ms, electrolyte disturbances, etc.), or participants with congenital long QT syndrome
NCT03801369	bc	exclusion	Steroids as premedication for hypersensitivity reactions (e.g., CT scan premedication)
NCT03801369	bc	inclusion	Radiation-induced oophorectomy with last menses > 1 year ago
NCT03801369	bc	inclusion	Participants must not have received live vaccines within 30 days prior to the first dose of immunotherapy. Examples of live vaccines include, but are not limited to, the following: measles, mumps, rubella, chicken pox, shingles, yellow fever, rabies, BCG, and typhoid (oral) vaccine. Seasonal influenza vaccines for injection are generally killed virus vaccines and are allowed; however, intranasal influenza vaccines (e.g., Flu-Mist®) are live attenuated vaccines, and are not allowed. Patients, if enrolled, should not receive live vaccine whilst receiving immunotherapy and up to 30 days after the last dose of immunotherapy
NCT03801369	bc	exclusion	 Active or prior documented autoimmune or inflammatory disorders (including inflammatory bowel disease [e.g., colitis or Crohn's disease], diverticulitis [with the exception of diverticulosis], systemic lupus erythematosus, Sarcoidosis syndrome, or Wegener syndrome [granulomatosis with polyangiitis, Graves' disease, rheumatoid arthritis, hypophysitis, uveitis, etc.]). The following are exceptions to this criterion:
NCT03801369	bc	inclusion	Surgical sterilisation (bilateral oophorectomy or hysterectomy)
NCT03801369	bc	inclusion	 Metastatic TNBC, as defined by:
NCT03801369	bc	exclusion	Participants with previously treated brain metastases may participate provided they are stable [without evidence of progression by imaging (confirmed by CT scan if CT used at prior imaging, or confirmed by MRI if MRI was used at prior imaging) for at least four weeks prior to the first dose of trial treatment and any neurologic symptoms have returned to baseline], have no evidence of new or enlarging brain metastases, and are not using steroids for at least 7 days prior to trial treatment. This exception does not include carcinomatous meningitis which is excluded regardless of clinical stability.
NCT03801369	bc	exclusion	 Current or prior use of immunosuppressive medication within 14 days before the first dose of durvalumab, with the exceptions of intranasal and inhaled corticosteroids or systemic corticosteroids at physiological doses, which are not to exceed 10 mg/day of prednisone, or an equivalent corticosteroid. The following are exceptions to this criterion:
NCT03801369	bc	inclusion	Surgical sterilisation (bilateral oophorectomy or hysterectomy)
NCT03801369	bc	exclusion	Systemic corticosteroids at physiologic doses not to exceed 10 mg/day of prednisone or its equivalent
NCT03801369	bc	exclusion	Participants with celiac disease controlled by diet alone
NCT03801369	bc	exclusion	Participants with vitiligo or alopecia
NCT03801369	bc	inclusion	ER and PR negative as defined as ER < 10% and PR < 10% by immunohistochemistry according to American Society of Clinical Oncology (ASCO)/College of American Pathologists (CAP) guidelines for hormone receptor testing
NCT03801369	bc	exclusion	Steroids as premedication for hypersensitivity reactions (e.g., CT scan premedication)
NCT03801369	bc	exclusion	Intranasal, inhaled, topical steroids, or local steroid injections (e.g., intra articular injection)
NCT03801369	bc	exclusion	Participants unable to swallow orally administered medication and participants with gastrointestinal disorders likely to interfere with absorption of the study medication
NCT03808337	bc	exclusion	Patients whose entry to the trial will cause unacceptable clinical delays in their planned management.
NCT03808337	bc	inclusion	Patients must have measurable disease at baseline (RECIST or PERCIST 2.0) and with 5 or fewer discrete disease sites that are technically amendable to SBRT (with the exception that if the primary disease is not amendable to SBRT it is allowed to be treated with conventionally fractionated or hypfractionated radiotherapy).
NCT03808337	bc	exclusion	Other active malignancy within the last year, even if without evidence of disease.
NCT03808337	bc	inclusion	Adequate baseline organ function to allow SBRT to all relevant targets, as determined by the treating radiation oncologist based on lesion location, lesion size, and proximity to relevant organs at risk.
NCT03808337	bc	inclusion	Female subjects must either be of non-reproductive potential (i.e. post-menopausal by history: >/= 60 years old and no menses for 1> year without an alternative medical cause; OR history of hysterectomy, OR history of bilateral tubal ligation, OR history of bilateral oophorectomy) or must have a negative serum pregnancy test within 2 weeks prior to starting treatment.
NCT03808337	bc	inclusion	Patients may receive palliative radiotherapy for symptomatic metastases or primary disease prior to enrollment provided that there is at least one other non-irradiated lesion amenable to SBRT at the time of enrollment.
NCT03808337	bc	inclusion	Disease in 2 contiguous vertebral bodies (with up to 6 cm of paraspinal extension) can represent one site of disease in the spine; non-contiguous lesions in vertebral bodies separated by one vertebral body free of disease should be viewed as 2 sites of treatment
NCT03808337	bc	inclusion	For de novo stage IV patients (patients with metastatic disease at first presentation), primary disease must be treatable with local therapy. If the primary tumor or other locoregional disease has not been definitively treated and is not amendable to SBRT, it must be treated with conventionally fractionated or hypofractionated radiotherapy using a regimen that delivers a minimum BED of 48 Gy10
NCT03808337	bc	exclusion	Malignant pleural effusion or ascites.
NCT03808337	bc	inclusion	ECOG Performance status 0 - 2.
NCT03808337	bc	exclusion	Serious medical co-morbidities precluding radiotherapy, determined at the discretion of the treating investigator.
NCT03808337	bc	inclusion	If primary disease was previously treated with local therapy in the form of surgery or radiation, any new local/regional disease recurrence should be technically treatable with SBRT or hypofractionated radiation.
NCT03808337	bc	inclusion	Two lesions in such close proximity to one another that treatment with one isocenter is more accurate and safer in the liver, lungs, or other similar anatomic locations should be viewed as one site of metastatic disease treatment
NCT03808337	bc	exclusion	Pregnant or lactating women.
NCT03808337	bc	exclusion	Clinical or radiological evidence of spinal cord compression
NCT03808337	bc	inclusion	Patient can either have newly diagnosed metastatic disease, or have non-progressive disease on systemic therapy
NCT03808337	bc	inclusion	Pathologically confirmed metastatic disease.
NCT03808337	bc	inclusion	Age >/= 18 years.
NCT03808337	bc	inclusion	Patients with brain metastases are eligible if these lesions have been treated prior to enrollment.
NCT03808337	bc	inclusion	Able to provide informed consent.
NCT03808337	bc	inclusion	Histologically confirmed triple negative breast cancer (TNBC) (ER <1%, PR <1%, her-2-neu 0-1+ by IHC or FISH-negative or as determined by MD discretion), or non-small cell lung cancer (NSCLC) without detectable targetable molecular alterations in EGFR, ALK or ROS1.
NCT03817684	alz	exclusion	Clinically significant liver or renal disease.
NCT03817684	alz	exclusion	Clinically significant B12 deficiency within 12 months prior to Visit 1 (Screening). Participants on stable replacement therapy for a minimum of 3 consecutive months immediately prior to Visit 1 (Screening) may be included
NCT03817684	alz	exclusion	Unable to discontinue moderate to strong inhibitors or inducers of CYP3A4, CYP2D6, or other cytochromes at least 14 days prior to the first dose of study drug. A complete listing of such inhibitors or inducers may be found in http://medicine.iupui.edu/clinpharm/ddis/main-table (Other prescription or non-prescription drugs such as antihypertensive or cholesterol lowering agents are allowed, if, in the Investigator's judgement, they would not interfere with the study medication or the cognitive testing.)
NCT03817684	alz	exclusion	Unable to discontinue centrally active medications (other than cholinesterase inhibitors), including memantine, psychotropic drugs other than SSRIs (which must have been stable for 2 months and remain stable throughout the study), sedative antihistamines or other centrally active medications with potential cognitive effects (e.g., CNS-penetrant beta blockers).
NCT03817684	alz	exclusion	Clinically significant major psychiatric illness during the past 6 months.
NCT03817684	alz	exclusion	Active acute or chronic infectious diseases that would interfere with subject's participation in the study.
NCT03817684	alz	exclusion	Positive serology results for hepatitis B surface antigen (HbsAg) or hepatitis C virus (HCV).
NCT03817684	alz	exclusion	Participation in other clinical studies involving investigational drug within the previous 30 days prior to the Screening Visit.
NCT03817684	alz	exclusion	Clinically significant abnormality, in the Investigator's judgment, in hematology, chemistry, or urinalysis.
NCT03817684	alz	exclusion	History of unstable angina, myocardial infarction, chronic heart failure, or clinically significant conduction abnormalities during the past year.
NCT03817684	alz	exclusion	History of stroke or multiple (>3 discreet episodes) Transient Ischemic Attacks (TIAs), severe head trauma with cognitive sequelae, uncontrolled seizures, or unexplained prolonged loss of consciousness (> 1 minute) during the past year.
NCT03817684	alz	exclusion	Clinically important conduction abnormalities on ECG, or evidence or history of long QT syndrome based on supine ECG values obtained at Screening. Out-of-range results may be repeated once and eligibility confirmed at Baseline.
NCT03817684	alz	inclusion	4. Body mass index (BMI) < 38 kg/m2, inclusive, and body weight of >48 kg (105 pounds) at screening.
NCT03817684	alz	exclusion	Marked bradycardia (heart rate ˂45 beats per minute [bpm]) or tachycardia (heart rate ˃115 bpm) based on supine ECG values. Out-of-range results may be repeated once at Screening, and eligibility must be confirmed at Baseline.
NCT03817684	alz	exclusion	Active gastric or duodenal ulcers or other diseases of the gastrointestinal tract that could interfere with absorption of study drug. Note: Subjects with a history of appendectomy or cholecystectomy may be enrolled.
NCT03817684	alz	exclusion	Abnormal liver function test at the Screening Visit (aspartate aminotransferase or alanine aminotransferase >2 × the upper limit of normal [ULN], or total bilirubin >1.7 × ULN, based on appropriate age and gender normal values). Subjects may be re-screened once.
NCT03817684	alz	exclusion	History of clinically significant drug allergy that includes symptoms such as shortness of breath, rash, or edema.
NCT03817684	alz	exclusion	Donation of blood within 4 weeks, or blood products within 2 weeks, prior to first study drug administration.
NCT03817684	alz	exclusion	Any medical or neurological condition (other than early stage AD) that might be a contributing cause to the subject's cognitive impairment.
NCT03817684	alz	exclusion	Marked hypotension (systolic blood pressure [BP] ˂90 mmHg or diastolic BP ˂50 mmHg) or hypertension (systolic BP ˃160 mmHg or diastolic BP ˃100 mmHg) based on sitting values. O ut-of-range results may be repeated once at Screening, and eligibility must be confirmed at Baseline.
NCT03817684	alz	inclusion	Female subjects must be at least two years post-menopausal (subjected reported menopausal status), surgically sterile (bilateral tubal ligation, hysterectomy, or bilateral oophorectomy at least 6 months prior to first study drug administration), or willing to either (1) utilize hormonal contraception plus one barrier method or (2) use two barrier methods of contraception (e.g. diaphragm and spermicide) from initial screening until one month after taking the final dose. An intrauterine device (IUD) is considered a barrier method of contraception in this study. Male subjects must be willing to inform female partners of their participation in the study and must agree to use adequate contraceptive methods (vasectomy performed at least 6 months prior to first study drug administration, or use at least one barrier method of birth control).
NCT03817684	alz	exclusion	Marked hypotension (systolic blood pressure [BP] ˂90 mmHg or diastolic BP ˂50 mmHg) or hypertension (systolic BP ˃160 mmHg or diastolic BP ˃100 mmHg) based on sitting values. O ut-of-range results may be repeated once at Screening, and eligibility must be confirmed at Baseline. 10. Marked bradycardia (heart rate ˂45 beats per minute [bpm]) or tachycardia (heart rate ˃115 bpm) based on supine ECG values. Out-of-range results may be repeated once at Screening, and eligibility must be confirmed at Baseline. 11. Clinically important conduction abnormalities on ECG, or evidence or history of long QT syndrome based on supine ECG values obtained at Screening. Out-of-range results may be repeated once and eligibility confirmed at Baseline. 12. Active gastric or duodenal ulcers or other diseases of the gastrointestinal tract that could interfere with absorption of study drug. Note: Subjects with a history of appendectomy or cholecystectomy may be enrolled. 13. Active acute or chronic infectious diseases that would interfere with subject's participation in the study. 14. Unable to discontinue centrally active medications (other than cholinesterase inhibitors), including memantine, psychotropic drugs other than SSRIs (which must have been stable for 2 months and remain stable throughout the study), sedative antihistamines or other centrally active medications with potential cognitive effects (e.g., CNS-penetrant beta blockers). 15. Unable to discontinue moderate to strong inhibitors or inducers of CYP3A4, CYP2D6, or other cytochromes at least 14 days prior to the first dose of study drug. A complete listing of such inhibitors or inducers may be found in http://medicine.iupui.edu/clinpharm/ddis/main-table (Other prescription or non-prescription drugs such as antihypertensive or cholesterol lowering agents are allowed, if, in the Investigator's judgement, they would not interfere with the study medication or the cognitive testing.) 16. A suicidal ideation intensity score of 3 or higher per screening Columbia Suicide Severity Rating Scale (CSSRS) assessment on Day 1 (Baseline) and/or any suicidal behavior within the past 28 days. 17. History of chronic alcohol or other substance abuse, including marijuana, within the previous year prior to the Screening visit (per the current edition of the Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5), or regular (daily) consumption of alcohol exceeding two bottles of beer, or the equivalent amount of other forms of alcohol (1 serving = 12 oz beer, 5.0 oz wine, or 1.5 oz distilled spirits). 18. Inability or unwillingness to comply with the protocol, including performing the cognitive function tests, or likely inability to complete the study. 19. Participation in other clinical studies involving investigational drug within the previous 30 days prior to the Screening Visit. 20. Donation of blood within 4 weeks, or blood products within 2 weeks, prior to first study drug administration. 21. History of clinically significant drug allergy that includes symptoms such as shortness of breath, rash, or edema. 22. Clinically significant B12 deficiency within 12 months prior to Visit 1 (Screening). Participants on stable replacement therapy for a minimum of 3 consecutive months immediately prior to Visit 1 (Screening) may be included
NCT03817684	alz	exclusion	Inability or unwillingness to comply with the protocol, including performing the cognitive function tests, or likely inability to complete the study.
NCT03817684	alz	exclusion	History of chronic alcohol or other substance abuse, including marijuana, within the previous year prior to the Screening visit (per the current edition of the Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5), or regular (daily) consumption of alcohol exceeding two bottles of beer, or the equivalent amount of other forms of alcohol (1 serving = 12 oz beer, 5.0 oz wine, or 1.5 oz distilled spirits).
NCT03817684	alz	inclusion	Able to understand and comply with the study procedures, voluntarily agree to participate in this study, and provide written informed consent prior to start of any study-specific procedures.
NCT03817684	alz	inclusion	Modified Hachinski Ischemia score <
NCT03817684	alz	inclusion	All subjects must have a caregiver who is willing and able to ensure compliance with study medications, visits, and study procedures.
NCT03817684	alz	inclusion	MMSE score of 20 or greater
NCT03817684	alz	inclusion	All subjects must have a caregiver who is willing and able to ensure compliance with study medications, visits, and study procedures.
NCT03817684	alz	exclusion	A suicidal ideation intensity score of 3 or higher per screening Columbia Suicide Severity Rating Scale (CSSRS) assessment on Day 1 (Baseline) and/or any suicidal behavior within the past 28 days.
NCT03817684	alz	inclusion	RBANS DMI score ≤ 85 Note: PET imaging for amyloid is not required for diagnosis, which will be made on clinical grounds.
NCT03817684	alz	inclusion	Clinical Dementia Rating (CDR) score of 0.5 or 1, with Memory Box score of 0.5 or greater
NCT03817684	alz	inclusion	Males or females between the ages of 55 and 85 years with a clinical diagnosis of early stage AD, defined according to the following criteria assessed during Screening and at Baseline :
NCT03817684	alz	inclusion	Currently receiving a stable (at least 2 months) dose regimen of donepezil or another cholinesterase inhibitor for treatment of Alzheimer's disease. Doses of these drugs may not be changed during the trial. Note: Memantine is not permitted during the trial and must be discontinued at least 3 weeks prior to Baseline.
NCT03823404	alz	exclusion	 Subject has any of the following laboratory findings at screening:
NCT03823404	alz	exclusion	Positive blood screen for Human Immunodeficiency Virus (HIV 1 and 2), Hepatitis B surface antigen (HBsAg), or Hepatitis C virus antibodies (HCV-Ab) at Screening.
NCT03823404	alz	exclusion	Subject has imaging consistent with a dementia diagnosis other than AD.
NCT03823404	alz	inclusion	Subject has a primary caregiver willing to accept responsibility for supervising the treatment (e.g., administering study drug) and assessing the condition of the subject throughout the study in accordance with all protocol requirements.
NCT03823404	alz	exclusion	Subject with history or current evidence of major psychiatric illness such as schizophrenia, bipolar disorder, or major depressive disorder that may interfere with the patient's ability to perform the study and all assessments. NOTE: Mild depression or depressive mood arising in the context of AD are not criteria for exclusion. The use of anti-depressants or the use of anti epileptic medication for non seizure-related treatment is allowed if the dose has remained stable for at least 60 days prior to enrollment.
NCT03823404	alz	inclusion	Subjects with background symptomatic therapy with acetylcholine esterase inhibitors, and/or memantine, are allowed as long as the dose has been stable for 90 days prior to screening and no changes are planned during the study.
NCT03823404	alz	exclusion	Subject has had an increase or restoration of cognition based on medical history.
NCT03823404	alz	exclusion	Alanine aminotransferase >3 x upper limit of normal (ULN), aspartate aminotransferase >3 x ULN, or history of clinically significant liver disease in the Investigator's judgment.
NCT03823404	alz	inclusion	Subject has brain MRI scan consistent with the diagnosis of AD performed during the screening period. Computed Tomography scan can be used only if the subject has an absolute contraindication for MRI.
NCT03823404	alz	exclusion	Positive blood screen for Human Immunodeficiency Virus (HIV 1 and 2), Hepatitis B surface antigen (HBsAg), or Hepatitis C virus antibodies (HCV-Ab) at Screening.
NCT03823404	alz	exclusion	Poorly controlled diabetes as defined by hemoglobin A1C (HbA1C) >8.
NCT03823404	alz	exclusion	Hemoglobin ≤10 g/dl.
NCT03823404	alz	inclusion	Subject has a Modified Hachinski score ≤4 at screening.
NCT03823404	alz	inclusion	Subject has body mass index <38 kg/m2 at Screening Key
NCT03823404	alz	exclusion	Creatinine clearance (CL) of <45 ml/min.
NCT03823404	alz	inclusion	Subject has an MMSE score 12 and 22 inclusive at both screening and Visit 2 and a ≤2-point difference between these visits.
NCT03823404	alz	inclusion	Subject has probable AD dementia according to the NIA-AA criteria.
NCT03828747	alz	exclusion	Systemic immunosuppressive therapy within 12 months of screening through the entire study period
NCT03828747	alz	exclusion	Daily treatment with any of the following classes of medication (except for intermittent short-term use): opiates or opioids, benzodiazepines, barbiturates, hypnotics, or any medication with clinically significant centrally-acting antihistamine or anticholinergic activity
NCT03828747	alz	exclusion	Any evidence of a condition other than AD that may affect cognition
NCT03828747	alz	exclusion	Stimulant medications, unless the dose has been stable within the 6 months prior to screening and is expected to be stable throughout the study
NCT03828747	alz	exclusion	Typical antipsychotic or neuroleptic medication within 6 months of screening
NCT03828747	alz	exclusion	Any other biologic therapy or previous treatment with medications specifically intended to treat Parkinsonian symptoms or any other non-AD neurodegenerative disorder within 1 year of screening
NCT03828747	alz	exclusion	Use of any experimental therapy within 90 days or 5 half-lives prior to screening, whichever is greater, or any passive immunotherapy against tau
NCT03828747	alz	exclusion	Residence in a skilled nursing facility
NCT03828747	alz	exclusion	Substance abuse within the past 2 years
NCT03828747	alz	exclusion	Use of any passive immunotherapy (immunoglobulin) against Aβ, unless the last dose was at least 1 year prior to screening or any active immunotherapy (vaccine) that is under evaluation to prevent or postpone cognitive decline
NCT03828747	alz	inclusion	National Institute on Aging/Alzheimer's Association core clinical criteria for probable AD dementia
NCT03828747	alz	exclusion	Contraindication to PET imaging
NCT03828747	alz	inclusion	AD dementia of moderate severity, as defined by a screening MMSE score of 16-21 points, inclusive, and a CDR-GS of 1 or 2
NCT03828747	alz	inclusion	Evidence of the AD pathological process, by a positive amyloid assessment either on CSF Aβ1-42 as measured on Elecsys β-Amyloid(1-42) Test System OR amyloid PET scan
NCT03828747	alz	exclusion	Pregnant or breastfeeding
NCT03828747	alz	exclusion	Any serious medical condition or abnormality in clinical laboratory tests that, in the investigator's judgment, precludes the patient's safe participation in and completion of the study, or bias the assessment of the clinical or mental status of the participant to a significant degree
NCT03828747	alz	inclusion	Availability of a person with sufficient contact with the participant to be able to provide accurate information on the participant's cognitive, behavioral and functional ability
NCT03828747	alz	exclusion	Inability to tolerate MRI procedures or contraindication to MRI
NCT03850886	fl	exclusion	Biliary disease.
NCT03850886	fl	exclusion	Autoimmune hepatitis
NCT03850886	fl	exclusion	Hyper / hypoparathyroidism.
